,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.
1490,-46.0,-14.0,1699.0750765800476,107.942764,6770,-38.61167237814911,-13.0351711155,806.8779136876342,1169.9028999999998
1491,-46.0,-13.0,1721.705002784729,102.084984,3145,-38.64261967781528,-12.816955,798.6840190344793,1028.1987
1492,-46.0,-12.0,1725.3550863265991,93.60427,3145,-38.64261967781528,-12.816955,805.0672933701944,963.4428
1493,-46.0,-10.0,1734.1149735450745,77.07269,2785,-44.36093146666666,-2.67163,830.4542896917334,1299.0145
1494,-46.0,-9.0,1666.2250208854675,31.453909,2785,-44.36093146666666,-2.67163,722.9688213187233,999.2239
1495,-46.0,-8.0,1649.0700459480286,61.161835,2785,-44.36093146666666,-2.67163,616.5878373701263,839.4953
1496,-46.0,-7.0,1640.3099846839905,83.05785,2785,-44.36093146666666,-2.67163,511.9957779904233,713.6675
1497,-46.0,-6.0,1558.185019493103,58.212124,2785,-44.36093146666666,-2.67163,410.55723757941,571.142
1498,-46.0,-5.0,1512.9249930381775,64.23984,2785,-44.36093146666666,-2.67163,315.32494891840986,471.7029
1499,-46.0,-4.0,1497.960033416748,48.907467,2785,-44.36093146666666,-2.67163,233.9968964326469,344.6653
1500,-46.0,-2.0,1484.4549679756165,76.00995,24704,-44.36008440701025,-2.408336363,187.92492717774388,242.7569
1501,-45.0,-23.0,1562.565050125122,40.858013,25825,-44.451127499341965,-23.106090389192104,57.46365358453536,124.6096
1502,-45.0,-22.0,1621.3299679756165,33.257774,25825,-44.451127499341965,-23.106090389192104,134.8698933707851,261.38870000000003
1503,-45.0,-21.0,1593.9550375938416,81.85037,25825,-44.451127499341965,-23.106090389192104,239.99204449598398,436.7681
1504,-45.0,-20.0,1655.27494430542,48.096775,2776,-44.23968331148177,-23.06098,347.95404173415903,632.5627
1505,-45.0,-19.0,1681.919927597046,92.31885,15065,-44.06099789310247,-23.012516666203737,454.8493430586233,695.1331
1506,-45.0,-18.0,1665.4950737953186,76.96583,15065,-44.06099789310247,-23.012516666203737,563.5113931611901,822.1234000000001
1507,-45.0,-17.0,1734.1149735450745,118.857574,6774,-39.70751817139832,-18.978124166666664,601.7236987653266,951.094
1508,-45.0,-16.0,1754.9200320243835,62.79866,6774,-39.70751817139832,-18.978124166666664,651.5164515014144,1053.8556999999998
1509,-45.0,-12.0,1773.535075187683,17.997416,3145,-38.64261967781528,-12.816955,697.1355557005077,846.9716999999999
1510,-45.0,-11.0,1744.3349289894104,27.765295,3145,-38.64261967781528,-12.816955,721.0986623010193,1010.2279
1511,-45.0,-10.0,1738.859977722168,73.68077,3145,-38.64261967781528,-12.816955,760.4870905926425,1121.5756
1512,-45.0,-8.0,1648.339924812317,80.41056,2785,-44.36093146666666,-2.67163,593.4752925642696,771.1895999999999
1513,-45.0,-7.0,1649.0700459480286,69.068634,2785,-44.36093146666666,-2.67163,483.86131834948213,655.9264000000001
1514,-45.0,-6.0,1589.210033416748,102.587265,2785,-44.36093146666666,-2.67163,374.82633272385397,505.9593
1515,-45.0,-5.0,1573.514952659607,35.632717,2785,-44.36093146666666,-2.67163,267.073933703218,341.4485
1516,-45.0,-4.0,1568.404974937439,62.513332,2785,-44.36093146666666,-2.67163,163.15644812610296,274.9242
1517,-45.0,-3.0,1572.785005569458,72.85433,2785,-44.36093146666666,-2.67163,79.7942381053688,231.977
1518,-44.0,-21.0,1562.2000765800476,93.053314,2880,-43.86173058689658,-22.97554,219.21739559700418,381.4572
1519,-44.0,-20.0,1624.249930381775,82.572975,4085,-43.173355802354834,-22.849805,326.9661059065565,435.5984
1520,-44.0,-19.0,1699.8050236701963,126.15516,3574,-40.57103252475248,-20.78942,410.0648390503003,622.8602
1521,-44.0,-18.0,1700.169997215271,219.09758,2897,-40.06842407214049,-19.838815,461.4459344465813,888.772
1522,-44.0,-17.0,1674.9850821495056,150.4838,6774,-39.70751817139832,-18.978124166666664,504.5598211725047,870.5048
1523,-44.0,-16.0,1748.7149596214294,73.199905,6774,-39.70751817139832,-18.978124166666664,562.4957708473032,975.6213
1524,-44.0,-15.0,1746.52494430542,50.70837,6770,-38.61167237814911,-13.0351711155,621.3039693583593,808.8988
1525,-44.0,-14.0,1762.94997215271,41.299736,6770,-38.61167237814911,-13.0351711155,592.9832041082907,779.1708000000001
1526,-44.0,-13.0,1786.310019493103,32.538418,3145,-38.64261967781528,-12.816955,581.7480206909806,796.6229000000001
1527,-44.0,-12.0,1813.684949874878,99.789795,3145,-38.64261967781528,-12.816955,589.4933396126113,738.6161
1528,-44.0,-11.0,1774.994969367981,220.82271,3145,-38.64261967781528,-12.816955,617.2348457677682,845.5171
1529,-44.0,-10.0,1735.575041770935,112.49401,3145,-38.64261967781528,-12.816955,662.4615305090979,935.8896
1530,-44.0,-9.0,1691.77508354187,143.50375,2785,-44.36093146666666,-2.67163,700.9739779845943,1025.13
1531,-44.0,-8.0,1681.189980506897,86.78621,2785,-44.36093146666666,-2.67163,590.5915343237323,875.7985
1532,-44.0,-7.0,1666.589994430542,107.65027,2785,-44.36093146666666,-2.67163,480.31351915718227,685.51
1533,-44.0,-6.0,1604.9049401283264,48.99549,2785,-44.36093146666666,-2.67163,370.22782237843415,454.7896
1534,-44.0,-5.0,1605.635061264038,45.87215,2785,-44.36093146666666,-2.67163,260.57168163156297,325.528
1535,-44.0,-3.0,1488.470025062561,39.90349,2785,-44.36093146666666,-2.67163,54.11864211363587,85.3191
1536,-43.0,-22.0,1445.7649874687197,187.66718,4085,-43.173355802354834,-22.849805,95.78147442235226,155.881
1537,-43.0,-21.0,1495.0400710105896,248.17969,4085,-43.173355802354834,-22.849805,205.60914212178002,324.9535
1538,-43.0,-20.0,1467.664966583252,75.68577,3574,-40.57103252475248,-20.78942,268.1798631216626,400.6287
1539,-43.0,-19.0,1412.1849846839905,16.599297,3791,-40.30074117717784,-20.320995000000003,318.6010783992947,530.8827
1540,-43.0,-18.0,1507.0850682258606,106.16177,6774,-39.70751817139832,-18.978124166666664,364.1712140151376,655.3026
1541,-43.0,-16.0,1718.7850403785706,193.74745,6774,-39.70751817139832,-18.978124166666664,480.4958717764707,866.6042
1542,-43.0,-15.0,1731.5599846839905,76.31794,6770,-38.61167237814911,-13.0351711155,521.488943269716,682.0224000000001
1543,-43.0,-14.0,1790.690050125122,138.26411,6770,-38.61167237814911,-13.0351711155,486.8929418780873,643.527
1544,-43.0,-13.0,1748.349986076355,61.56431,3145,-38.64261967781528,-12.816955,473.3094311499595,687.1945999999999
1545,-43.0,-12.0,1781.929988861084,215.77318,3145,-38.64261967781528,-12.816955,482.33655091600053,600.617
1546,-43.0,-11.0,1819.160075187683,211.88635,3145,-38.64261967781528,-12.816955,515.4641122042573,635.3964
1547,-43.0,-10.0,1759.665036201477,189.77594,3145,-38.64261967781528,-12.816955,568.490171864642,827.8872
1548,-43.0,-9.0,1743.240008354187,173.76036,3145,-38.64261967781528,-12.816955,636.4571627242555,821.3048
1549,-43.0,-8.0,1693.964924812317,69.182655,2785,-44.36093146666666,-2.67163,608.224368920506,811.0125
1550,-43.0,-7.0,1678.9999651908877,148.73283,2785,-44.36093146666666,-2.67163,501.8740759053701,688.4776999999999
1551,-43.0,-6.0,1641.770052909851,90.13245,2785,-44.36093146666666,-2.67163,397.8427247516271,511.9816
1552,-43.0,-5.0,1674.254961013794,35.229313,2785,-44.36093146666666,-2.67163,298.5584929833007,389.9164
1553,-43.0,-4.0,1685.2050375938416,18.002846,2785,-44.36093146666666,-2.67163,210.83107766099124,311.3258
1554,-43.0,-3.0,1561.1049818992617,39.10336,26824,-44.21197386610902,-2.368377987,151.7912197248064,272.19109999999995
1555,-42.0,-21.0,1481.1700320243835,114.137695,2649,-40.97531568024888,-21.809785,139.0224196455782,192.7806
1556,-42.0,-20.0,1359.6249651908877,15.74943,3574,-40.57103252475248,-20.78942,172.87698898532085,270.7491
1557,-42.0,-19.0,1471.315050125122,92.90898,2897,-40.06842407214049,-19.838815,223.10205909314212,336.5477
1558,-42.0,-18.0,1477.5199484825134,114.01179,6774,-39.70751817139832,-18.978124166666664,265.2064312559143,447.7576
1559,-42.0,-17.0,1517.669997215271,167.49046,6774,-39.70751817139832,-18.978124166666664,326.92201763187586,542.4745
1560,-42.0,-16.0,1533.7300515174866,125.22686,6774,-39.70751817139832,-18.978124166666664,409.75653606592505,669.927
1561,-42.0,-15.0,1599.429988861084,72.26026,6770,-38.61167237814911,-13.0351711155,425.6937704573966,581.5339
1562,-42.0,-14.0,1709.2950320243835,93.27761,6770,-38.61167237814911,-13.0351711155,382.01371293405373,528.1728
1563,-42.0,-13.0,1697.2500348091123,685.9984,3145,-38.64261967781528,-12.816955,364.91710930167795,549.9906
1564,-42.0,-12.0,1659.2900013923645,90.126785,3145,-38.64261967781528,-12.816955,376.0825137208321,503.1571
1565,-42.0,-11.0,1757.110047340393,167.99576,3145,-38.64261967781528,-12.816955,417.32238219487544,508.5749
1566,-42.0,-10.0,1676.809949874878,185.77037,3145,-38.64261967781528,-12.816955,480.95674345616396,704.7531
1567,-42.0,-9.0,1739.589924812317,168.63339,3145,-38.64261967781528,-12.816955,559.3907550261433,681.681
1568,-42.0,-8.0,1702.724986076355,190.25311,3432,-38.798738274790594,-3.51599,609.5444632671898,700.1926
1569,-42.0,-7.0,1689.2199206352234,105.47822,3432,-38.798738274790594,-3.51599,523.7675726642715,647.5951
1570,-42.0,-6.0,1667.319941520691,74.86178,3432,-38.798738274790594,-3.51599,448.9534581845056,660.4709
1571,-42.0,-5.0,1668.0500626564026,51.243195,2785,-44.36093146666666,-2.67163,367.4876519087052,532.2939
1572,-42.0,-4.0,1695.060019493103,24.984718,2785,-44.36093146666666,-2.67163,300.68914609659976,408.0482
1573,-42.0,-3.0,1668.7800097465515,65.10441,29722,-44.07994608575,-2.0751096955,252.91088945053465,412.733
1574,-41.0,-22.0,1594.320011138916,287.88455,2649,-40.97531568024888,-21.809785,21.216195331051214,34.9811
1575,-41.0,-21.0,1511.830072402954,109.44376,3574,-40.57103252475248,-20.78942,50.353737189641606,66.0769
1576,-41.0,-20.0,1412.549958229065,72.747856,3791,-40.30074117717784,-20.320995000000003,81.28062703536003,143.8628
1577,-41.0,-18.0,1428.974986076355,69.27857,6774,-39.70751817139832,-18.978124166666664,174.21900635005593,261.3176
1578,-41.0,-17.0,1460.0,84.50387,6774,-39.70751817139832,-18.978124166666664,258.20630398320134,387.3121
1579,-41.0,-16.0,1502.340064048767,52.395916,6774,-39.70751817139832,-18.978124166666664,357.03730472553536,585.8525
1580,-41.0,-15.0,1590.669927597046,127.476166,6770,-38.61167237814911,-13.0351711155,337.36279201451123,452.3087
1581,-41.0,-14.0,1558.914966583252,59.624496,6770,-38.61167237814911,-13.0351711155,279.7138195135069,400.6771
1582,-41.0,-13.0,1532.6349568367004,65.731575,3145,-38.64261967781528,-12.816955,256.6323850895298,374.0194
1583,-41.0,-12.0,1482.264952659607,69.98565,3145,-38.64261967781528,-12.816955,271.79442555493694,378.3974
1584,-41.0,-11.0,1622.790036201477,96.2386,3145,-38.64261967781528,-12.816955,326.1045918586732,379.885
1585,-41.0,-10.0,1661.1150431632996,258.70554,3145,-38.64261967781528,-12.816955,404.0684585948192,479.3949
1586,-41.0,-9.0,1665.1299262046814,176.6658,5655,-36.92517923429525,-10.839365,490.98114225221065,585.2625
1587,-41.0,-8.0,1715.1349568367004,179.4577,5655,-36.92517923429525,-10.839365,546.6827829150136,692.3993
1588,-41.0,-7.0,1689.950041770935,52.73606,3432,-38.798738274790594,-3.51599,456.03048364228846,521.4438
1589,-41.0,-6.0,1717.6899456977844,267.10117,3432,-38.798738274790594,-3.51599,367.53132917504263,494.2037
1590,-41.0,-5.0,1716.2300515174866,217.48631,3432,-38.798738274790594,-3.51599,294.3529202606701,410.443
1591,-41.0,-4.0,1768.4249234199524,257.18738,6811,-39.04926855670103,-3.03845,241.4203854962238,255.5512
1592,-41.0,-3.0,1624.249930381775,64.064285,6811,-39.04926855670103,-3.03845,216.89665910087874,271.7627
1593,-40.0,-18.0,1447.5900292396543,32.00248,6774,-39.70751817139832,-18.978124166666664,112.58477581932378,155.4546
1594,-40.0,-17.0,1431.8950355052948,135.99205,6774,-39.70751817139832,-18.978124166666664,221.11978197548663,343.0836
1595,-40.0,-16.0,1445.400013923645,50.468956,6774,-39.70751817139832,-18.978124166666664,331.0635152960676,441.0357
1596,-40.0,-15.0,1412.9150187969208,34.698162,6770,-38.61167237814911,-13.0351711155,264.09719150127034,430.9061
1597,-40.0,-14.0,1458.5400187969208,171.6437,6770,-38.61167237814911,-13.0351711155,184.34179403964106,294.4203
1598,-40.0,-13.0,1448.6850368976593,108.98076,3145,-38.64261967781528,-12.816955,148.69396542151281,233.743
1599,-40.0,-12.0,1472.4099707603457,67.626045,3145,-38.64261967781528,-12.816955,173.06633970617386,219.0138
1600,-40.0,-11.0,1509.6400570869446,76.102486,3145,-38.64261967781528,-12.816955,249.52521858776188,297.2599
1601,-40.0,-10.0,1608.190050125122,232.4861,3145,-38.64261967781528,-12.816955,345.01837539257326,458.621
1602,-40.0,-9.0,1647.9749512672424,124.51526,5655,-36.92517923429525,-10.839365,393.80934796757526,586.3743000000001
1603,-40.0,-8.0,1612.204933166504,127.77125,5655,-36.92517923429525,-10.839365,461.1309868933447,662.2556
1604,-40.0,-7.0,1664.3999791145325,221.20029,14742,-38.49604939801357,-3.70193123817444,400.99344503783044,511.2201
1605,-40.0,-6.0,1681.189980506897,130.79855,14742,-38.49604939801357,-3.70193123817444,303.9838498342321,366.1732
1606,-40.0,-5.0,1651.260061264038,59.1853,3432,-38.798738274790594,-3.51599,211.45393976759337,283.3458
1607,-40.0,-4.0,1612.9350543022156,93.2671,3432,-38.798738274790594,-3.51599,143.77130432099838,210.5203
1608,-40.0,-3.0,1659.2900013923645,98.5876,6811,-39.04926855670103,-3.03845,105.77449357172819,133.7566
1609,-39.0,-16.0,1569.134922027588,30.975122,6770,-38.61167237814911,-13.0351711155,330.70034024873263,563.6221999999999
1610,-39.0,-15.0,1616.584963798523,88.683525,6770,-38.61167237814911,-13.0351711155,221.39781864369965,307.5676
1611,-39.0,-14.0,1613.6650013923645,83.62109,6770,-38.61167237814911,-13.0351711155,114.72333085023487,193.4445
1612,-39.0,-13.0,1491.3899874687197,38.309914,6770,-38.61167237814911,-13.0351711155,42.30397619486561,54.8477
1613,-39.0,-12.0,1478.980016708374,101.19247,3145,-38.64261967781528,-12.816955,98.37641921335046,116.8452
1614,-39.0,-11.0,1541.3950181007383,88.93151,3145,-38.64261967781528,-12.816955,204.73014627538907,258.3809
1615,-39.0,-10.0,1547.59991645813,164.35283,5655,-36.92517923429525,-10.839365,245.42038964542695,320.333
1616,-39.0,-9.0,1631.9150710105896,216.24564,5655,-36.92517923429525,-10.839365,305.2198796187914,439.4265
1617,-39.0,-8.0,1650.8949136734009,126.797485,5655,-36.92517923429525,-10.839365,387.9945329333622,569.6559
1618,-39.0,-7.0,1708.930058479309,60.82592,6284,-37.03585419181204,-4.8304,323.8239595787539,372.7142
1619,-39.0,-6.0,1679.364938735962,59.505856,6284,-37.03585419181204,-4.8304,253.20110913814884,354.3153
1620,-39.0,-5.0,1633.739938735962,46.155304,2619,-38.47876248818898,-3.70934,154.00308541759017,180.7842
1621,-39.0,-4.0,1652.3549818992617,93.414444,3432,-38.798738274790594,-3.51599,58.00298994170928,92.5408
1622,-38.0,-12.0,1588.114938735962,61.909798,3145,-38.64261967781528,-12.816955,114.23826316624334,149.205
1623,-38.0,-11.0,1554.1699624061584,180.67317,23916,-37.0125064908882,-11.0791785735,108.26112497295166,166.3209
1624,-38.0,-10.0,1553.804988861084,104.350075,5655,-36.92517923429525,-10.839365,149.90002656278267,211.5313
1625,-38.0,-9.0,1657.099986076355,231.62483,5655,-36.92517923429525,-10.839365,235.1237121881436,289.8733
1626,-38.0,-8.0,1658.5600543022156,81.84185,4104,-35.75156673709306,-9.69315,310.2224673782158,394.6325
1627,-38.0,-7.0,1773.9000487327576,66.26832,6284,-37.03585419181204,-4.8304,262.60573580297245,354.53040000000004
1628,-38.0,-6.0,1779.7399735450745,280.78033,6284,-37.03585419181204,-4.8304,167.76673675928186,192.1724
1629,-38.0,-5.0,1648.339924812317,71.090744,6284,-37.03585419181204,-4.8304,108.5682895864414,146.7467
1630,-37.0,-10.0,1584.830002784729,109.10035,5655,-36.92517923429525,-10.839365,93.20343815674026,137.8786
1631,-37.0,-9.0,1658.92502784729,122.33479,4104,-35.75156673709306,-9.69315,157.1151620337419,221.8931
1632,-37.0,-8.0,1656.7350125312803,78.993065,3193,-34.94674647878469,-8.378425,230.0895866953825,343.3098
1633,-37.0,-7.0,1676.4449763298037,713.4515,6829,-36.43186329222621,-4.9292175,237.48200642633816,307.7277
1634,-37.0,-6.0,1641.0399317741394,102.07348,6284,-37.03585419181204,-4.8304,129.40030593282765,177.3821
1635,-37.0,-5.0,1783.755030632019,180.8948,6284,-37.03585419181204,-4.8304,19.171745461625093,17.499200000000002
1636,-36.0,-9.0,1532.6349568367004,113.48338,4104,-35.75156673709306,-9.69315,81.37736948539104,104.0593
1637,-36.0,-8.0,1517.669997215271,78.771614,3193,-34.94674647878469,-8.378425,123.37542426232994,210.9329
1638,-36.0,-7.0,1605.2699136734009,180.61171,3467,-34.840600581457664,-6.97153,128.15062824979336,189.3163
1639,-36.0,-6.0,1605.635061264038,182.56648,3006,-35.209350942646864,-5.766220000000001,91.29121314311793,105.9034
1640,-35.0,-8.0,1583.004961013794,38.467487,4052,-34.86786575594781,-8.056425,15.84638760478516,21.3681
1641,-35.0,-7.0,1629.72505569458,115.71257,3467,-34.840600581457664,-6.97153,17.892604302501965,50.4971
1642,-17.0,15.0,1737.034935951233,131.02809,3864,-17.395492323651652,14.676105,55.64467169622003,73.1189
1643,-16.0,12.0,1633.3749651908877,75.540955,3276,-15.580704635140645,11.84803,48.670639039614414,89.5979
1644,-16.0,13.0,1656.7350125312803,90.02382,6886,-16.559203892256697,13.37916,73.71693023377476,146.8141
1645,-16.0,14.0,1681.5549540519714,127.459175,3066,-16.574810909776545,13.44084,87.70754382385651,127.0862
1646,-16.0,15.0,1703.454933166504,159.9279,3864,-17.395492323651652,14.676105,154.4141606332186,214.0003
1647,-16.0,17.0,1756.014952659607,269.54532,6897,-16.113889378512603,18.005648335,111.95514811255713,122.6027
1648,-16.0,18.0,1757.839994430542,396.4073,3132,-16.03128134356399,18.014364999999998,3.674499776085456,4.7238
1649,-16.0,19.0,1778.2800793647766,427.02444,3132,-16.03128134356399,18.014364999999998,109.14625453168406,122.9917
1650,-15.0,11.0,1582.6399874687197,35.35927,3657,-14.620716405522806,10.64586,57.05005315723928,202.0818
1651,-15.0,12.0,1633.009991645813,94.967514,3276,-15.580704635140645,11.84803,65.45362880745728,96.6937
1652,-15.0,13.0,1653.815050125122,67.05772,3276,-15.580704635140645,11.84803,142.2209160692044,231.341
1653,-15.0,14.0,1673.8899874687197,151.15063,3066,-16.574810909776545,13.44084,181.22184316724255,242.614
1654,-15.0,15.0,1691.77508354187,138.37459,3066,-16.574810909776545,13.44084,242.17007414402153,323.4288
1655,-15.0,17.0,1716.595025062561,240.05795,3132,-16.03128134356399,18.014364999999998,156.8341272760368,274.2898
1656,-14.0,10.0,1580.8149456977844,42.92739,3754,-13.71402012170553,9.51864,61.799550531996246,142.08010000000002
1657,-14.0,11.0,1583.004961013794,27.944328,3657,-14.620716405522806,10.64586,78.36919576464122,101.3237
1658,-14.0,12.0,1625.345025062561,53.757015,3657,-14.620716405522806,10.64586,164.4043050970425,209.8143
1659,-14.0,13.0,1650.8949136734009,114.62069,3276,-15.580704635140645,11.84803,213.95821562009198,322.3593
1660,-14.0,14.0,1657.099986076355,123.31574,6886,-16.559203892256697,13.37916,285.23894648096734,403.2794
1661,-14.0,16.0,1686.6649317741394,118.13817,3132,-16.03128134356399,18.014364999999998,310.6024595808903,435.6253
1662,-14.0,17.0,1706.375069618225,234.53087,3132,-16.03128134356399,18.014364999999998,243.17321112444236,269.6883
1663,-13.0,9.0,1499.419927597046,29.682198,3456,-13.05845773508772,8.580124999999999,46.88152292807234,131.68370000000002
1664,-13.0,10.0,1577.5300097465515,21.710865,3754,-13.71402012170553,9.51864,94.72072925524854,121.3125
1665,-13.0,12.0,1619.8700737953186,40.123493,3657,-14.620716405522806,10.64586,231.81754899794683,296.135
1666,-13.0,13.0,1632.280044555664,74.35491,3276,-15.580704635140645,11.84803,308.1757512736251,513.3507999999999
1667,-13.0,14.0,1654.1800236701963,156.99095,3276,-15.580704635140645,11.84803,367.55448659628917,523.3596
1668,-13.0,15.0,1679.7300863265991,171.93362,3066,-16.574810909776545,13.44084,422.6227073682564,810.8596
1669,-13.0,16.0,1693.5999512672424,208.49045,3132,-16.03128134356399,18.014364999999998,392.2574160083829,497.8364
1670,-13.0,17.0,1707.834963798523,222.11185,3132,-16.03128134356399,18.014364999999998,340.91384075157674,420.823
1671,-13.0,20.0,1774.265022277832,618.43726,3132,-16.03128134356399,18.014364999999998,387.4968711689335,462.7945
1672,-13.0,27.0,1880.844955444336,425.2648,4103,-13.438029342073024,27.071205,44.17314076071461,62.6445
1673,-12.0,8.0,1454.1599881649015,36.764168,3456,-13.05845773508772,8.580124999999999,133.08974932165108,251.297
1674,-12.0,9.0,1506.354947090149,41.57345,3456,-13.05845773508772,8.580124999999999,125.36965815773426,159.89479999999998
1675,-12.0,10.0,1566.945080757141,12.971281,3456,-13.05845773508772,8.580124999999999,195.41096853303185,460.3789
1676,-12.0,11.0,1682.285075187683,43.94472,3754,-13.71402012170553,9.51864,249.2071449944071,394.0937
1677,-12.0,12.0,1670.970025062561,19.041662,3657,-14.620716405522806,10.64586,322.92903406765845,497.0211
1678,-12.0,13.0,1649.7999930381775,99.29867,3657,-14.620716405522806,10.64586,386.47660108288886,737.3212
1679,-12.0,15.0,1676.4449763298037,243.66603,3276,-15.580704635140645,11.84803,521.469993820511,834.2499
1680,-12.0,16.0,1697.2500348091123,555.92413,3132,-16.03128134356399,18.014364999999998,483.6619281823972,568.5654000000001
1681,-12.0,17.0,1718.7850403785706,165.22758,3132,-16.03128134356399,18.014364999999998,442.563528292144,532.2413
1682,-12.0,18.0,1754.1900849342346,511.67484,3132,-16.03128134356399,18.014364999999998,426.9100336900269,530.1555
1683,-12.0,28.0,1720.6100821495056,342.21893,4103,-13.438029342073024,27.071205,175.41310485497004,412.4211
1684,-11.0,7.0,1405.2499651908877,22.642775,2860,-10.81152139551192,6.356365,74.16716834616373,95.5094
1685,-11.0,8.0,1486.644983291626,35.41258,2860,-10.81152139551192,6.356365,182.9605206350756,275.6018
1686,-11.0,9.0,1534.4599986076355,43.601204,3456,-13.05845773508772,8.580124999999999,231.18407812655198,352.8826
1687,-11.0,10.0,1622.0599150657654,61.646557,3456,-13.05845773508772,8.580124999999999,275.3327643617203,379.0116
1688,-11.0,11.0,1671.69997215271,42.379658,3754,-13.71402012170553,9.51864,339.47549592504777,467.6452
1689,-11.0,12.0,1682.6500487327576,41.7535,3754,-13.71402012170553,9.51864,404.2728321820738,623.3079
1690,-11.0,13.0,1666.589994430542,160.22801,3657,-14.620716405522806,10.64586,472.7249346814397,914.6271
1691,-11.0,14.0,1665.860047340393,143.89389,3657,-14.620716405522806,10.64586,541.0444790174632,898.9212
1692,-11.0,15.0,1666.2250208854675,128.64978,3276,-15.580704635140645,11.84803,606.3154807735918,809.8115
1693,-11.0,16.0,1693.5999512672424,142.80948,3132,-16.03128134356399,18.014364999999998,580.2247301914532,897.7324
1694,-11.0,28.0,1856.38998746872,406.28943,4103,-13.438029342073024,27.071205,261.89207029228425,571.4522
1695,-10.0,6.0,1348.6749756336212,24.932106,3416,-10.062941541786744,5.851955,17.793429348303977,21.6922
1696,-10.0,7.0,1439.5600020885468,39.690083,2860,-10.81152139551192,6.356365,114.53262785372917,160.9594
1697,-10.0,8.0,1492.85005569458,10.466237,2860,-10.81152139551192,6.356365,202.66971929328332,434.7957
1698,-10.0,9.0,1544.6799540519714,48.898415,2860,-10.81152139551192,6.356365,305.770380261973,528.5549
1699,-10.0,10.0,1621.3299679756165,34.949852,3456,-13.05845773508772,8.580124999999999,370.9062561604916,507.1587
1700,-10.0,11.0,1656.0050654411316,42.33949,3456,-13.05845773508772,8.580124999999999,429.1935429427639,734.0044
1701,-10.0,12.0,1664.035005569458,31.211164,3754,-13.71402012170553,9.51864,490.2245758459875,672.0268000000001
1702,-10.0,13.0,1675.7150292396543,95.609245,3754,-13.71402012170553,9.51864,559.1975739004504,1083.1068
1703,-10.0,14.0,1669.144983291626,69.348076,3657,-14.620716405522806,10.64586,624.659552768638,1080.1001
1704,-10.0,15.0,1698.344955444336,199.43578,3657,-14.620716405522806,10.64586,695.3547002300584,1011.1278
1705,-10.0,16.0,1693.964924812317,158.5821,3132,-16.03128134356399,18.014364999999998,679.7490890152001,775.5486
1706,-10.0,17.0,1734.8449206352234,259.52982,3132,-16.03128134356399,18.014364999999998,650.2208023129314,831.7922
1707,-10.0,29.0,1861.499965190888,231.30527,2662,-9.634025366268496,30.424895,161.86710978890554,207.1427
1708,-10.0,52.0,773.070011138916,845.1421,651,-9.790078969507178,51.618368974,44.86209949609856,130.8442
1709,-10.0,54.0,907.7549958229064,610.3328,2524,-9.811221166715304,52.499272171,167.4919175874422,317.3181
1710,-9.0,5.0,1363.640022277832,26.350712,3416,-10.062941541786744,5.851955,150.83929264608014,216.9268
1711,-9.0,6.0,1420.5799853801727,16.52176,3416,-10.062941541786744,5.851955,118.83113086983583,152.4818
1712,-9.0,7.0,1450.509991645813,47.744682,3416,-10.062941541786744,5.851955,173.0470314613194,188.9343
1713,-9.0,8.0,1515.4799818992617,42.766247,3416,-10.062941541786744,5.851955,265.00715212966367,329.0165
1714,-9.0,9.0,1597.9699206352234,18.964436,2860,-10.81152139551192,6.356365,354.1439171941831,522.6184000000001
1715,-9.0,10.0,1639.5800375938416,45.160355,2860,-10.81152139551192,6.356365,449.69245305170426,669.2245
1716,-9.0,11.0,1658.5600543022156,73.52001,3456,-13.05845773508772,8.580124999999999,519.4721768768829,799.669
1717,-9.0,12.0,1667.319941520691,60.201683,3456,-13.05845773508772,8.580124999999999,583.6630696464342,862.924
1718,-9.0,13.0,1681.5549540519714,123.25631,3754,-13.71402012170553,9.51864,642.7663844509694,1131.4186000000002
1719,-9.0,15.0,1701.995038986206,172.93071,3657,-14.620716405522806,10.64586,777.266988072392,1152.0133
1720,-9.0,16.0,1699.0750765800476,226.92719,3132,-16.03128134356399,18.014364999999998,781.1016810855228,982.3986
1721,-9.0,29.0,1927.565050125122,445.76462,2662,-9.634025366268496,30.424895,169.4416985511761,251.6307
1722,-9.0,30.0,1918.804988861084,176.0004,2662,-9.634025366268496,30.424895,77.1034627619562,100.0957
1723,-9.0,31.0,1910.044927597046,183.41183,2662,-9.634025366268496,30.424895,88.05458195488538,114.7497
1724,-9.0,32.0,1825.0,243.45706,2596,-9.258935180867644,32.290555,40.43344476260307,46.181
1725,-9.0,39.0,1591.035075187683,195.30276,45564,-9.10751891322434,38.72575789690018,31.84251835585132,44.0286
1726,-9.0,43.0,1263.629961013794,365.72867,6009,-9.180233714285713,42.94181,16.0616909296287,21.9776
1727,-9.0,52.0,908.4850299358368,1100.1931,3073,-9.535916145669315,51.69711,49.99530538940045,82.54469999999999
1728,-9.0,53.0,932.5750243663788,541.0707,13768,-9.083740459755065,52.65167847275734,39.17109659071388,48.8354
1729,-9.0,54.0,873.4449589252472,567.02655,13768,-9.083740459755065,52.65167847275734,150.16158217699407,179.8075
1730,-8.0,5.0,1375.685019493103,29.437634,4468,-6.6177366784548415,4.745635,155.87912029782748,237.425
