,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2
465,-99.0,45.0,1535.554919242859,333.48962,4035,-92.02496519148914,46.726035,574.3694611879944,683.8254000000001,1895371.9757734837,1326760383.0414386,1.0476885402404517,462.995067937217,1166747571.201787,144190698.5234651,142119399.3555004,49.542445133703396,48.83076798368475,Wind,383902418.5712811,7.678048371425621,9275.67653719468,2.8836233328122067,2.3363681910614758,3.891933731345445,4.804928043792843,2.3363681910614758,LOHC,11871.570109482109,,116818409.5530738,500720828.12435484,10.014416562487098
466,-99.0,46.0,1541.759991645813,556.1216,4035,-92.02496519148914,46.726035,542.6110258796995,610.1091,1887743.732464582,1321420612.7252073,1.7471075330626014,277.6444023541914,699663893.9325624,143610378.80507913,94545895.12039025,49.343053230463084,32.484999861877675,Wind,336328914.336171,6.726578286723419,9275.67653719468,2.870919958688889,2.323664816938158,3.879230357222127,4.764614663757885,2.323664816938158,LOHC,11770.786659394713,,116183240.8469079,452512155.1830789,9.050243103661577
467,-99.0,47.0,1523.509922027588,385.29456,4035,-92.02496519148914,46.726035,532.5419287009446,599.9015,1910356.9455725062,1337249861.9007542,1.210438559164112,400.74287388915286,1009872042.2006652,145330682.27878693,126141280.21643592,49.9341318598909,43.340850125647215,Wind,367924299.43221664,7.358485988644333,9275.67653719468,2.866892319817387,2.319637178066656,3.875202718350625,4.724256139703607,2.319637178066656,LOHC,11669.89034925902,,115981858.90333278,483906158.3355494,9.67812316671099
468,-99.0,48.0,1490.6600403785706,456.9999,4035,-92.02496519148914,46.726035,545.3767749089292,594.1767,1952455.7460163,1366719022.21141,1.4357075285312704,337.8645143429061,851418576.1441233,148533354.64103574,110002444.70289302,51.03453723563792,37.79571176971196,Wind,351785463.91867375,7.035709278373475,9275.67653719468,2.872026258300581,2.32477111654985,3.880336656833819,4.683855098636883,2.32477111654985,LOHC,11568.887746592209,,116238555.82749249,468024019.7461662,9.360480394923325
469,-99.0,49.0,1514.385061264038,332.7592,4035,-92.02496519148914,46.726035,579.6071479950953,687.0651,1921867.7175570629,1345307402.289944,1.0453938581344169,464.0113609729097,1169308629.6517324,146206365.930446,142380248.81555253,50.235007781230166,48.92039318277959,Wind,384163268.0313332,7.683265360626664,9275.67653719468,2.8857184075350473,2.3384632657843163,3.8940288060682855,4.643414101946545,2.3384632657843163,LOHC,11467.785254866365,,116923163.28921582,501086431.320549,10.02172862641098
470,-99.0,50.0,1482.6299262046814,257.65894,4035,-92.02496519148914,46.726035,631.774996873502,777.5761,1963030.4971951807,1374121348.0366266,0.8094594330357333,599.2574884778174,1510128870.9641,149337830.37386513,177093543.20485634,51.31094684640494,60.84752510115577,Solar,391120849.58964586,7.822416991792918,9275.67653719468,2.9065855470864097,2.3593304053356787,3.914895945619648,4.602935651498649,2.3593304053356787,LOHC,11366.589128746624,,117966520.26678394,509087369.8564298,10.181747397128596
471,-99.0,51.0,1434.084963798523,154.57928,4035,-92.02496519148914,46.726035,697.8783628454021,865.1035,2029480.7034898412,1420636492.4428887,0.4856251304451997,998.8664021999368,2517143333.543841,154393039.47536367,279660190.5354609,53.04786484538136,96.08837315833784,Solar,396176058.69114435,7.923521173822887,9275.67653719468,2.9330268934751698,2.385771751724439,3.941337292008408,4.5624221954297415,2.385771751724439,LOHC,11265.305488574355,,119288587.58622193,515464646.2773663,10.309292925547325
472,-99.0,56.0,1342.4699902534485,162.97705,5925,-91.672074775,47.013795,1120.3333073214485,1505.3804,2167979.7554689166,1517585828.8282416,0.5120075029837364,947.3974971829265,2387441692.9009748,164929374.98362237,266449791.94799846,56.66804166103948,91.54941569495332,Solar,406712394.19940305,8.134247883988062,9275.67653719468,3.102008871265588,2.5547537295148577,4.110319269798827,4.3594124296134025,2.5547537295148577,LOHC,10757.781074033506,,127737686.47574289,534450080.6751459,10.689001613502919
473,-99.0,57.0,1351.2299644947052,172.58864,5925,-91.672074775,47.013795,1218.1121139087322,1730.7796,2153924.8223246713,1507747375.62727,0.5422032035170535,894.6362244250645,2254483285.5511627,163860143.90198085,252907684.47781187,56.30066482786009,86.89648646160715,Solar,405643163.11776155,8.112863262355232,9275.67653719468,3.141120393900502,2.593865252149771,4.149430792433741,4.318738007566456,2.593865252149771,LOHC,10656.095018916141,,129693262.60748854,535336425.7252501,10.706728514505002
474,-98.0,18.0,1860.0400710105896,40.187595,2639,-99.8715825597071,16.83755,236.8342437159447,461.6334000000001,1564723.1511591773,1095306205.811424,0.12625305321744193,3842.082345765071,9682047511.327978,119036541.13562927,1009421507.0489949,40.89973464660083,346.8268767809367,Solar,360819560.35141,7.2163912070282,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.840655086166206,2.2696044203517607,LOHC,14460.887715415516,,113480221.01758803,474299781.368998,9.48599562737996
475,-98.0,19.0,1935.5949902534485,163.23499,3755,-96.09300126937384,19.167505,201.54467510471025,262.7826,1503645.0165708133,1052551511.5995693,0.5128178453928034,945.9004424741083,2383669115.034753,114390013.16994464,266065546.5593664,39.303235294288676,91.41739292039769,Solar,356173032.3857254,7.1234606477145075,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.803453708782825,2.2696044203517607,LOHC,14367.884271957062,,113480221.01758803,469653253.4033134,9.393065068066267
476,-98.0,20.0,1634.4700598716736,36.237602,3651,-97.26476017558406,21.00239,134.89732493232333,183.9466,1780667.528056486,1246467269.6395402,0.11384378422691081,4260.879328280515,10737415907.2669,135464540.99266556,1116913109.2975192,46.544226905172266,383.7598888355579,Solar,377247560.20844626,7.5449512041689255,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.7660672774841695,2.2696044203517607,LOHC,14274.418193710424,,113480221.01758803,490727781.2260343,9.814555624520686
477,-98.0,21.0,1441.7500174045565,44.422405,3651,-97.26476017558406,21.00239,76.44296169726528,98.6856,2018690.9839151092,1413083688.7405765,0.13955710120279047,3475.8147216085376,8759053098.453514,153572209.9905772,915412487.3663037,52.76583625317268,314.5263418130377,Solar,395355229.2063579,7.907104584127158,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.728505046462566,2.2696044203517607,LOHC,14180.512616156417,,113480221.01758803,508835450.2239459,10.17670900447892
478,-98.0,22.0,1449.7799575328827,52.032146,23402,-97.7491657475,22.2116639555,34.91753286239185,44.3901,2007509.9990668877,1405256999.3468213,0.16346380762411153,2967.4741700689547,7478034908.573766,152721614.94324487,784937955.1844172,52.47358051896106,269.69663075567155,Solar,394504634.15902555,7.890092683180511,10125.505390504406,2.809907930739122,2.2481502867927077,3.834046612630229,5.690775739203005,2.2481502867927077,LOHC,14086.189348007512,,112407514.33963539,506912148.4986609,10.13824296997322
479,-98.0,23.0,1480.4400849342346,218.06311,2778,-97.8527875345252,22.458705,61.82126151145372,78.113,1965934.1778247785,1376153924.477345,0.685065464394943,708.0704722053018,1784337589.9573605,149558728.2997722,205022306.91288656,51.38684510812686,70.44356186237641,Solar,391341747.5155529,7.826834950311057,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.652887585539174,2.2696044203517607,LOHC,13991.468963847938,,113480221.01758803,504821968.5331409,10.096439370662818
480,-98.0,24.0,1570.959963798523,188.89787,26427,-97.67562188796988,22.5256642135,166.61848146616316,241.42,1852655.59165281,1296858914.1569672,0.5934401606707599,817.3943373117793,2059833730.0256839,140941043.3932403,233082197.30109733,48.42589696075436,80.08465240601807,Solar,382724062.609021,7.65448125218042,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.614848356113256,2.2696044203517607,LOHC,13896.37089028314,,113480221.01758803,496204283.626609,9.92408567253218
481,-98.0,25.0,1582.6399874687197,201.99612,3392,-97.26043301679589,26.01575,134.86861069685884,163.5431,1838982.8288422124,1287287980.1895487,0.6345895266456424,764.3911638909532,1926265733.005202,139900885.97527426,219478001.77647728,48.06850954022244,75.41039035396912,Solar,381683905.19105494,7.633678103821099,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.576665394416933,2.2684985519535728,LOHC,13800.913486042333,,113424927.59767863,495108832.7887336,9.90217665577467
482,-98.0,26.0,1555.9950041770935,217.40808,3392,-97.26043301679589,26.01575,74.05927838847138,94.1111,1870473.7183479934,1309331602.8435955,0.683007626959062,710.2038216254736,1789713630.4961934,142296559.97119838,205569868.5164895,48.89163855420662,70.63169841335794,Solar,384079579.18697906,7.681591583739581,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.538345646582669,2.2684985519535728,LOHC,13705.114116456672,,113424927.59767863,497504506.7846577,9.950090135693154
483,-98.0,27.0,1508.909935951233,173.13028,3797,-97.24720609337804,27.743135,111.02586414131632,179.16410000000002,1928841.2726630052,1350188890.8641036,0.5439048157619439,891.8373450805755,2247430109.60305,146736880.1486418,252189302.92827827,50.417287025430774,86.6496579292033,Solar,388519899.3644225,7.77039798728845,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.499895689085306,2.2684985519535728,LOHC,13608.989222713264,,113424927.59767863,501944826.9621011,10.038896539242023
484,-98.0,28.0,1517.3050236701963,175.63403,3797,-97.24720609337804,27.743135,79.41065105216975,90.3962,1918169.1985399036,1342718438.9779325,0.5517705783683694,879.1237624522802,2215391881.379746,145925000.55868626,248926138.61695457,50.138333525292204,85.52846814018439,Solar,387708019.774467,7.75416039548934,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.461321754504856,2.2684985519535728,LOHC,13512.55438626214,,113424927.59767863,501132947.37214565,10.022658947442913
485,-98.0,29.0,1527.889952659607,184.11472,3797,-97.24720609337804,27.743135,157.62959087824564,198.7821,1904880.4896764955,1333416342.773547,0.5784134517697417,838.6295743667681,2113346527.4042556,144914060.10056967,238532593.9144106,49.79098475250343,81.95735278084877,Solar,386697079.31635034,7.733941586327007,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.422629755492187,2.2684985519535728,LOHC,13415.824388730467,,113424927.59767863,500122006.914029,10.00244013828058
486,-98.0,30.0,1519.1300654411316,72.94377,3687,-96.47890615616149,28.549395,218.40379671241976,288.2258,1915864.761947741,1341105333.3634188,0.22915961195714354,2116.754443433026,5334221197.451226,145749690.21001905,566585793.4012309,50.07809868754501,194.67306747632037,Solar,387532709.4257997,7.750654188515995,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.383825307070248,2.2684985519535728,LOHC,13318.813267675621,,113424927.59767863,500957637.0234784,10.019152740469568
487,-98.0,31.0,1580.8149456977844,175.74835,3687,-96.47890615616149,28.549395,308.90438661238426,392.578,1841105.923950722,1288774146.7655053,0.5521297252405277,878.5519139625303,2213950823.1855764,140062400.7442171,248779363.65683568,48.12400435826947,85.47803776927175,Solar,381845419.9599978,7.636908399199956,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.344913747394669,2.2684985519535728,LOHC,13221.534368486673,,113424927.59767863,495270347.55767643,9.905406951153529
488,-98.0,32.0,1610.0149178504944,230.44072,3161,-95.13121109316674,29.72229,372.8625115327693,438.5658,1807714.7788665977,1265400345.2066183,0.7239508730399424,670.0380439197407,1688495870.6777468,137522164.52899426,195260616.10684955,47.25120524842367,67.0895450213278,Solar,379305183.74477494,7.586103674895499,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.305900157089151,2.2684985519535728,LOHC,13124.000392722879,,113424927.59767863,492730111.3424536,9.854602226849071
489,-98.0,33.0,1637.7549958229065,412.15228,3161,-95.13121109316674,29.72229,454.4493950935877,534.3044,1777095.9445198614,1243967161.163903,1.2948145750082836,374.62864276343845,944064179.7638649,135192832.25603583,119438604.06931777,46.450870570022566,41.0378793468938,Wind,361221623.2850985,7.22443246570197,9801.840813139395,2.836937013685909,2.290278309991008,3.851430836170755,5.266789377262954,2.290278309991008,LOHC,13026.223443157387,,114513915.49955039,475735538.7846489,9.514710775692977
490,-98.0,34.0,1647.2450041770935,284.7784,3161,-95.13121109316674,29.72229,546.4603161488649,616.1365999999999,1766857.8467767085,1236800492.743696,0.8946577293410556,542.1901705615899,1366319229.8152065,134413967.48225743,162446213.60377693,46.18326062210896,55.81485287924643,Solar,376196986.6980381,7.523939733960762,9801.840813139395,2.87374138210802,2.327082678413119,3.888235204592866,5.227586026310199,2.327082678413119,LOHC,12928.2150657755,,116354133.92065595,492551120.61869407,9.851022412373881
491,-98.0,35.0,1642.8649735450745,412.1486,3161,-95.13121109316674,29.72229,644.4551652706496,770.9818,1771568.4539269758,1240097917.748883,1.2948030139473183,374.6319877545542,944072609.1414765,134772327.60583657,119439462.62004651,46.306389485082306,41.038174336118544,Wind,361222481.83582723,7.224449636716544,9801.840813139395,2.912939321756734,2.3662806180618325,3.9274331442415797,5.188294515583485,2.3662806180618325,LOHC,12829.986288958713,,118314030.90309162,479536512.73891884,9.590730254778377
492,-98.0,36.0,1630.0900292396543,290.91754,3161,-95.13121109316674,29.72229,746.0880266812152,843.9566,1785452.158462432,1249816510.9237025,0.9139444064644147,530.7485044327568,1337486231.1705472,135828532.44617873,159509509.00482345,46.66929063535372,54.805831299093185,Solar,377611551.6619594,7.552231033239188,9801.840813139395,2.95359246632096,2.4069337626260587,3.968086288805806,5.148919064027525,2.4069337626260587,LOHC,12731.547660068813,,120346688.13130294,497958239.79326236,9.959164795865247
493,-98.0,37.0,1631.9150710105896,297.30652,3161,-95.13121109316674,29.72229,850.0623818274382,966.0161,1783455.4094728031,1248418786.6309621,0.934015979096347,519.3429638484102,1308744268.8979938,135676629.47659245,156582076.66145223,46.61709833298305,53.799995570857945,Solar,377459648.69237316,7.549192973847463,9801.840813139395,2.9951822083794495,2.448523504684548,4.009676030864296,5.109463711852304,2.448523504684548,LOHC,12632.909279630761,,122426175.2342274,499885823.9266006,9.997716478532011
494,-98.0,38.0,1629.3600821495056,357.3911,3161,-95.13121109316674,29.72229,955.6208829546908,1075.4287,1786252.034206258,1250376423.9443805,1.1227772542183754,432.0310418145741,1088718225.3727267,135889383.10964134,134171938.1297851,46.6901982992101,46.100101818951806,Wind,375954957.3455658,7.519099146911316,9801.840813139395,3.0374056088303503,2.490746905135449,4.051899431315197,5.069932333319289,2.490746905135449,LOHC,12534.080833298223,,124537345.25677244,500492302.60233825,10.009846052046765
495,-98.0,39.0,1606.365008354187,272.44067,3161,-95.13121109316674,29.72229,1062.2974239101077,1188.9538,1811822.186151795,1268275530.3062565,0.8558976074110811,566.7437584420002,1428194271.2738404,137834636.13517135,168748323.2473628,47.358567287469135,57.98019311576055,Solar,379617655.350952,7.592353107019041,9801.840813139395,3.080076225212517,2.533417521517616,4.094570047697363,5.030328648708794,2.533417521517616,LOHC,12435.071621771986,,126670876.0758808,506288531.4268328,10.125770628536657
496,-98.0,40.0,1592.1299958229065,316.94766,4035,-92.02496519148914,46.726035,889.8791087985405,1145.7743,1828021.4359567664,1279615005.1697364,0.9957204402284756,487.1594548710556,1227641826.27506,139066996.41842481,148321613.7393536,47.78199364120237,50.961785233521496,Solar,380850015.6342055,7.617000312684111,9275.67653719468,3.0098271918564254,2.4625720501056945,4.018137590389664,4.990656235531605,2.4625720501056945,LOHC,12335.890588829014,,123128602.50528473,503978618.13949025,10.079572362789804
497,-98.0,41.0,1568.7699484825134,349.5005,4035,-92.02496519148914,46.726035,796.661306631098,967.8491,1855241.9135828898,1298669339.5080228,1.0979882032259596,441.78491666895087,1113297990.0057561,141137798.20995778,136675441.45001233,48.49349989778037,46.96027988282475,Wind,378458460.66579306,7.5691692133158615,9275.67653719468,2.9725400709894485,2.425284929238717,3.9808504695226863,4.950918539043253,2.425284929238717,LOHC,12236.546347608135,,121264246.46193585,499722707.12772894,9.994454142554579
498,-98.0,42.0,1543.2200598716736,421.03406,4035,-92.02496519148914,46.726035,708.5563293924304,886.9141,1885957.704201984,1320170392.9413888,1.3227175098070845,366.7257923699965,924148996.7723912,143474506.44542712,117410198.69251893,49.29636888124932,40.34094006358343,Wind,359193217.9082996,7.183864358165993,9275.67653719468,2.9372980800939814,2.3900429383432504,3.9456084786272196,4.911118882114993,2.3900429383432504,LOHC,12137.047205287483,,119502146.91716252,478695364.82546216,9.573907296509244
499,-98.0,43.0,1518.39994430542,326.08105,4035,-92.02496519148914,46.726035,627.730973610689,819.0004,1916786.0036542553,1341750202.5579786,1.024413831154846,473.5143280121818,1193256106.5906982,145819773.80673203,144819352.23752767,50.10217869256947,49.75844410212489,Wind,386602371.45330834,7.732047429066167,9275.67653719468,2.9049679377812847,2.3577127960305537,3.913278336314523,4.871260474511667,2.3577127960305537,LOHC,12037.401186279169,,117885639.80152768,504488011.254836,10.089760225096722
500,-98.0,44.0,1520.954933166504,409.03366,4035,-92.02496519148914,46.726035,557.3728346200885,779.009,1913566.074659895,1339496252.2619264,1.2850171413269453,377.48494651578716,951262065.2197837,145574817.24051324,120171724.60185912,50.01801412879173,41.28977204269006,Wind,361954743.8176398,7.239094876352796,9275.67653719468,2.8768246821850445,2.3295695404343135,3.8851350807182827,4.8313464216229045,2.3295695404343135,LOHC,11937.616054057262,,116478477.02171567,478433220.83935547,9.56866441678711
501,-98.0,45.0,1527.160005569458,375.9609,4035,-92.02496519148914,46.726035,501.9162933909293,612.9465,1905790.978404232,1334053684.8829625,1.1811160014770068,410.69177477832585,1034943272.4413811,144983325.66285938,128694840.3943666,49.814783689290145,44.2182272124234,Wind,370477859.6101473,7.4095571922029455,9275.67653719468,2.8546420656933806,2.3073869239426497,3.862952464226619,4.791379732690814,2.3073869239426497,LOHC,11837.699331727035,,115369346.19713248,485847205.80727977,9.716944116145594
502,-98.0,46.0,1514.0199136734009,364.82947,4035,-92.02496519148914,46.726035,466.7179705948906,527.5944000000001,1922331.2288756736,1345631860.2129714,1.146145582765058,423.222524398198,1066520761.483459,146241627.62137437,131911077.40239108,50.24712333657478,45.32329326133437,Wind,373694096.6181718,7.473881932363436,9275.67653719468,2.8405627365749653,2.2933075948242343,3.8488731351082035,4.751363328574243,2.2933075948242343,LOHC,11737.658321435609,,114665379.74121171,488359476.3593835,9.76718952718767
503,-98.0,47.0,1506.7199206352234,358.67404,4035,-92.02496519148914,46.726035,456.50257591344257,522.288,1931644.8407790372,1352151388.545326,1.1268077290973715,430.48571139482715,1084823992.7149644,146950162.00052938,133775301.93192077,50.49056848223317,45.96382168942919,Wind,375558321.1477015,7.51116642295403,9275.67653719468,2.8364765787023862,2.2892214369516553,3.8447869772356245,4.7113000490868755,2.2892214369516553,LOHC,11637.500122717189,,114461071.84758276,490019392.99528426,9.800387859905685
504,-98.0,48.0,1503.070011138916,388.7102,4035,-92.02496519148914,46.726035,472.9056871903157,506.6895,1936335.4598424237,1355434821.8896966,1.2211691086954193,397.22150143797785,1000998183.6237042,147307001.52749407,125237458.11958818,50.613174883805655,43.030306123140555,Wind,367020477.3353689,7.340409546707377,9275.67653719468,2.8430378232131353,2.2957826814624043,3.8513482217463735,4.671192659943871,2.2957826814624043,LOHC,11537.231649859677,,114789134.0731202,481809611.4084891,9.636192228169781
505,-98.0,49.0,1468.0299401283264,314.43866,4035,-92.02496519148914,46.726035,513.3947700940276,618.3552,1982553.4082360852,1387787385.7652597,0.9878381842606189,491.04664568999453,1237437547.1387863,150823038.6686911,149319329.54633915,51.82124918360156,51.30459015181909,Wind,391102348.7621199,7.822046975242398,9275.67653719468,2.85923345637462,2.311978314623889,3.8675438549078582,4.631043859349457,2.311978314623889,LOHC,11436.859648373644,,115598915.73119445,506701264.4933143,10.134025289866287
506,-98.0,50.0,1497.960033416748,275.62152,4035,-92.02496519148914,46.726035,572.8967594147526,706.3993,1942940.8637528801,1360058604.627016,0.8658905424032521,560.2031701597781,1411711988.802641,147809508.58998755,167069566.37122405,50.78583115655982,57.40338947113852,Solar,389592527.80576825,7.791850556115365,9275.67653719468,2.88303425210291,2.335779110352179,3.891344650636148,4.5908562842556995,2.335779110352179,LOHC,11336.39071063925,,116788955.51760896,506381483.3233772,10.127629666467543
507,-98.0,51.0,1431.1650013923645,138.8494,4035,-92.02496519148914,46.726035,646.190454544017,787.5600999999999,2033621.391217985,1423534973.8525894,0.4362082549953506,1112.0253257720717,2802303820.9456205,154708042.89607477,308704416.0464183,53.156096789933386,106.06767115441039,Solar,396491062.1118555,7.92982124223711,9275.67653719468,2.912351730154616,2.365096588403885,3.9206621286878542,4.5506325163207775,2.365096588403885,LOHC,11235.831290801945,,118254829.42019425,514745891.5320498,10.294917830640994
508,-98.0,54.0,1397.94997215271,178.19664,4035,-92.02496519148914,46.726035,913.253320868496,1438.4382,2081939.8541939359,1457357897.935755,0.5598212551183851,866.4812606357598,2183532776.8021145,158383876.98940063,245681218.44459504,54.41907568353765,84.4135468501942,Solar,400166896.20518136,8.003337924103628,9275.67653719468,3.0191768766844076,2.4719217349336766,4.027487275217646,4.42976916029583,2.4719217349336766,LOHC,10933.672900739577,,123596086.74668384,523762982.9518652,10.475259659037304
509,-97.0,19.0,1557.8200459480286,7.0087967,3755,-96.09300126937384,19.167505,97.23588166096154,128.832,1868282.3916435384,1307797674.150477,0.02201878422322439,22030.03680621192,55515692751.65404,142129854.47367746,5677679513.192885,48.83436025505841,1950.7924481226837,Solar,383912873.68945813,7.678257473789163,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.780456254104384,2.2696044203517607,LOHC,14310.390635260961,,113480221.01758803,497393094.70704615,9.947861894140924
510,-97.0,20.0,1391.7449867725372,23.810825,3651,-97.26476017558406,21.00239,114.35999054528652,153.43570000000005,2091222.0190161208,1463855413.3112845,0.07480391289591219,6484.615685019593,16341231526.249374,159090019.02728456,1687674107.928555,54.661698845272134,579.8675140062214,Solar,400873038.24306524,8.017460764861305,10125.505390504406,2.809907930739122,2.2696044203517607,3.834046612630229,5.743472828091597,2.2696044203517607,LOHC,14217.932070228993,,113480221.01758803,514353259.26065326,10.287065185213066
511,-97.0,29.0,1497.5950598716736,222.20259,3687,-96.47890615616149,28.549395,71.29766570399556,105.6432,1943414.3709337697,1360390059.6536388,0.6980700243526248,694.8796108463753,1751096619.3328657,147845530.71759152,201636640.6313563,50.798207990146835,69.28028165282498,Solar,389628549.93337226,7.792570998667445,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.403416520325913,2.2684985519535728,LOHC,13367.791300814783,,113424927.59767863,503053477.5310509,10.061069550621017
512,-97.0,30.0,1517.3050236701963,187.83504,3687,-96.47890615616149,28.549395,168.57085292218258,217.9293,1918169.1985399036,1342718438.9779325,0.5901011817507449,822.019412715842,2071488920.043922,145925000.55868626,234269304.14870846,50.138333525292204,80.49253014340239,Solar,387708019.774467,7.75416039548934,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.364963771167959,2.2684985519535728,LOHC,13271.6594279199,,113424927.59767863,501132947.37214565,10.022658947442913
513,-97.0,31.0,1550.1550793647766,225.23886,3161,-95.13121109316674,29.72229,228.7710217299603,272.2596,1877520.384855091,1314264269.3985639,0.70760874787894,685.5124789224055,1727491446.8844619,142832636.14986283,199232401.677835,49.07582883097851,68.45420980725612,Solar,384615655.3656435,7.69231310731287,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.326399771453661,2.2684985519535728,LOHC,13175.249428634153,,113424927.59767863,498040582.96332216,9.960811659266444
514,-97.0,32.0,1567.67502784729,251.83795,3161,-95.13121109316674,29.72229,309.36201462021023,383.0889,1856537.681276085,1299576376.8932595,0.7911722536151138,613.1087442073629,1545034035.4025545,141236373.9255398,180648711.30224824,48.52736950262136,62.06904439615709,Solar,383019393.14132047,7.6603878628264095,9801.840813139395,2.809153250278197,2.2684985519535728,3.82965107813332,5.287729776337681,2.2684985519535728,LOHC,13078.574440844204,,113424927.59767863,496444320.7389991,9.928886414779981
515,-97.0,34.0,1590.669927597046,199.28929,3161,-95.13121109316674,29.72229,506.197599510838,584.3059000000001,1829699.3679830946,1280789557.5881662,0.6260857694031259,774.7734425079072,1952429075.1199262,139194645.3411923,222142795.96105772,47.82585250184556,76.32598630456854,Solar,380977664.556973,7.61955329113946,9801.840813139395,2.857636295452809,2.310977591757908,3.872130117937655,5.210091627536632,2.310977591757908,LOHC,12884.479068841581,,115548879.5878954,496526544.1448684,9.930530882897369
516,-97.0,35.0,1598.700041770935,380.3927,3161,-95.13121109316674,29.72229,611.0830929276666,702.7104,1820508.9667540302,1274356276.727821,1.1950389117991862,405.90697263185297,1022885571.0322695,138495484.2319916,127466736.87251857,47.58562791560737,43.79626343824997,Wind,369249756.0882993,7.384995121765986,9801.840813139395,2.8995904928195406,2.3529317891246393,3.9140843153043865,5.1711328401197125,2.3529317891246393,LOHC,12787.082100299283,,117646589.45623197,486896345.5445312,9.737926910890625
517,-97.0,36.0,1595.7800793647766,350.7365,3161,-95.13121109316674,29.72229,717.8018262188721,834.2040999999999,1823840.1386440266,1276688097.0508187,1.1018712117457965,440.22806086123535,1109374713.3703132,138748903.61766353,136275847.05886817,47.67270021735106,46.82298334843163,Wind,378058866.2746489,7.561177325492978,9801.840813139395,2.942277986136023,2.3956192824411215,3.9567718086208687,5.1320868200179,2.3956192824411215,LOHC,12689.467050044752,,119780964.12205608,497839830.396705,9.9567966079341
518,-97.0,37.0,1608.919997215271,359.73257,3161,-95.13121109316674,29.72229,825.6508326218639,962.9123,1808944.9855999374,1266261489.9199562,1.1301331991689763,429.21898694982394,1081631847.1135564,137615752.68502685,133450174.85153227,47.283361178957946,45.85211135924442,Wind,375233194.06731296,7.504663881346259,9801.840813139395,2.98541758869722,2.4387588850023185,3.9999114111820657,5.092957769039928,2.4387588850023185,LOHC,12591.64442259982,,121937944.25011593,497171138.3174289,9.943422766348577
519,-97.0,38.0,1601.6200041770935,367.02734,3161,-95.13121109316674,29.72229,934.2455543417586,1060.1676,1817189.9411867093,1272032958.8306966,1.153050395010603,420.6881407479255,1060134114.6847723,138242988.87958252,131260583.31897153,47.49887310221553,45.099790166005604,Wind,373043602.53475225,7.460872050695045,9801.840813139395,3.0288554773851777,2.4821967736902764,4.043349299870024,5.053749720377061,2.4821967736902764,LOHC,12493.624300942653,,124109838.68451382,497153441.21926606,9.943068824385321
520,-97.0,39.0,1581.179919242859,324.59268,4035,-92.02496519148914,46.726035,949.2136806690634,1179.5764,1840680.9533653103,1288476667.3557172,1.0197379788970224,475.6855554113441,1198727599.6365871,140030071.04516822,145376635.88981193,48.11289620526293,49.94992104932,Solar,381813090.2609489,7.636261805218978,9275.67653719468,3.0335610206046346,2.4863058788539036,4.041871419137873,5.014466550606374,2.4863058788539036,LOHC,12395.416376515937,,124315293.94269519,506128384.2036441,10.122567684072882
521,-97.0,40.0,1561.469955444336,323.17105,4035,-92.02496519148914,46.726035,848.7006177002738,1062.4371,1863915.3132894095,1304740719.3025866,1.0152717965328997,477.77809698070627,1204000804.3913798,141797628.35319173,145913723.44166434,48.720210767506906,50.13445882354621,Solar,383580647.56897247,7.6716129513794495,9275.67653719468,2.9933557954171186,2.4461006536663876,4.001666193950357,4.975111990957682,2.4461006536663876,LOHC,12297.029977394206,,122305032.68331937,505885680.25229186,10.117713605045838
