,trip_count,prev_port,next_port,distance,frequency
620204,2333019,2234,6973,35.58454433814717,1.0
534599,3004614,2559,25099,401.75342074930876,1.0
550708,243441,6974,25029,20.897139837191833,1.0
482353,398904,3190,2918,92.56406817313345,1.0
551869,348695,6973,2234,35.311139961342086,1.0
478585,193537,2234,2234,3.0228125982258467,1.0
479712,262690,25099,2234,14.239765113207284,1.0
1211458,1192718,2171,1975,8711.287177470818,1.0
618341,2220967,3314,2785,6.701184236693188,1.0
490311,826629,2785,6776,35.42012555624652,1.0
536918,3029283,6776,1994,8616.76549327747,1.0
469318,4187,1994,1944,477.3914266992475,0.3170731707317073
537033,3030621,1994,1944,306.22723821458226,0.6829268292682927
491424,897720,1944,17843,57.79636202389274,0.28
532998,2935035,1944,17843,58.216206800320485,0.72
607475,1928002,3159,545,13.203481984340346,1.0
634125,2720094,545,4605,35.04163366278817,0.22
610549,1959472,545,4605,36.03323032093913,0.78
826973,1298666,4605,3607,34.997375737424264,0.46
832283,1500468,4605,3607,36.95549799910874,0.54
771409,2855543,3607,1944,74.75049750842123,0.26
723556,1745843,3607,1944,73.23778009530318,0.74
558816,556633,1944,2560,8587.82035476208,0.2916666666666667
636896,2748421,1944,2560,9004.70853025719,0.7083333333333334
505052,1561407,3358,3350,15.688325421702112,0.22
502617,1374440,3358,3350,16.13529874682254,0.78
618318,2210656,3350,2506,11.278702015128072,1.0
542625,177464,3350,2506,10.161923783332856,0.2
639743,2824017,2506,2190,10.406888123106379,0.8
511562,1845231,2190,2489,9.968928737507927,0.24
486241,571060,2190,2489,8.32909466849091,0.76
588454,1375015,2489,3350,23.86562244691007,0.14
624957,2468195,2489,3350,10.518509900938017,0.86
578857,1153501,3350,4451,4267.294214582228,0.4
584865,1259124,3350,4451,6947.811943396061,0.6
645372,2988354,4044,2787,3739.251148454726,0.18
621104,2342643,4044,2787,2887.7965008533283,0.82
612336,2022729,2787,29722,8391.726288401125,1.0
868458,2387531,3314,6869,26769.915886318733,0.3939393939393939
873151,2445740,3314,6869,27361.58361332896,0.6060606060606061
550699,243383,1975,2559,1655.4666590111246,1.0
526697,2587100,2559,2041,863.8688157082985,1.0
484249,475958,27494,6918,5.242527651684163,1.0
588565,1384329,4044,1341,2179.87209251036,1.0
676015,592302,2143,2941,821.7839049783911,0.32
733286,2059287,2143,2941,681.390372834034,0.68
527518,2646681,842,4451,2209.3626122024216,0.28
524858,2461090,842,4451,2238.2342190282548,0.72
503929,1467970,3749,2592,386.7565443345424,1.0
583762,1251909,2787,2787,27.082995271322652,1.0
546337,185735,2787,3697,5529.039364304408,0.5
624948,2458437,2787,3697,3827.284193698701,0.5
661723,134073,3697,1944,9107.205980003506,0.14285714285714285
707259,1462564,3697,1944,11304.349331797985,0.8571428571428571
585047,1270227,1944,3159,68.12970324514988,0.26
637415,2761067,1944,3159,69.31340839941107,0.74
600300,1745687,3159,4605,41.89013819034516,0.26
642074,2867059,3159,4605,40.18946666095421,0.74
560028,619885,4605,1943,30.73756922212024,0.16
589206,1440930,4605,1943,30.42491929658214,0.84
562379,736852,7075,7073,6.998785307809532,0.3
638314,2775165,7075,7073,6.754961111893974,0.7
616899,2165990,7073,7068,17.03689072340775,0.3
585193,1275912,7073,7068,16.848998222116037,0.7
610693,1959714,7068,17309,20.03623041951506,0.3142857142857143
638282,2774568,7068,17309,15.469423069503723,0.6857142857142857
530718,2778621,17309,7064,30.787363323242477,1.0
478347,167992,7064,7061,21.956935985301378,0.18
530735,2779100,7064,7061,21.895167484933086,0.82
764647,2761250,7061,27603,319.317864296479,0.3235294117647059
709193,1498335,7061,27603,451.0645213710244,0.6764705882352942
499323,1300691,27603,3274,51.03924411825781,1.0
500766,1335681,7065,17295,25.441957288836626,0.2
504275,1500491,7065,17295,26.280804955029005,0.22
513194,1905630,7065,17295,25.618424099949674,0.24
513612,1957930,7065,17295,25.415368196563833,0.34
677327,736416,17295,17311,13.07513176656694,0.2
695332,1301066,17295,17311,11.04745503827709,0.8
530887,2842569,7068,7073,47.32247912171468,0.48
511769,1881505,7068,7073,16.99294767647027,0.52
487475,654234,1943,3159,66.26513462837768,0.02
504259,1498418,1943,3159,67.55431088212,0.02
487458,642806,1943,3159,67.85963275287496,0.48
504268,1499973,1943,3159,67.64525488027566,0.48
530822,2810983,3159,1944,67.42779057069632,0.42
503939,1472898,3159,1944,66.7237369911158,0.58
494462,1138206,1592,15301,32.30573327338076,1.0
524688,2450864,2143,3443,282.29448023265275,1.0
542970,177603,1342,2188,3678.498886480495,1.0
578157,1141021,7068,17311,6.758794180177039,0.3
585346,1282613,7068,17311,8.066018512903668,0.7
478351,169515,17311,17309,9.221481562007561,1.0
682171,912170,7065,7064,3.2435232890261907,0.12
735757,2091415,7064,17287,9.186836390058433,0.88
609600,1957138,17287,7061,14.967282470823225,0.32
623854,2440706,17287,7061,14.398360314702531,0.68
611005,1998308,7061,6003,10.799502217463232,1.0
695328,1300897,3274,5966,59.702090941148654,0.24
730668,1959749,3274,5966,45.630843181832006,0.76
499231,1282618,5966,3615,23.24179383228743,1.0
614833,2090839,3615,2810,199.29946949300475,1.0
555041,505776,2814,1991,230.9075527089073,0.24
610681,1959596,2814,1991,427.2695653701385,0.76
528505,2720727,1991,2814,574.0037985353581,0.4
511797,1882049,1991,2814,577.0570453898645,0.6
486036,555794,7083,7082,6.815983395897912,0.2916666666666667
502233,1346104,7083,7082,5.807630380499395,0.7083333333333334
514637,2002780,7080,4727,196.98801580527865,1.0
607588,1950919,4727,7051,17.53062965596097,1.0
641669,2842316,2810,3615,346.9707949488747,0.34
586183,1300944,2810,3615,202.09490382076754,0.66
487444,640108,5966,17301,0.39155208982322043,1.0
487447,641181,7065,4381,32.37127544564486,0.02
490466,839773,7065,4381,33.357973917597356,0.02
487472,652858,7065,4381,35.86625940078987,0.04
523196,2362117,7065,4381,78.81575431457766,0.04
516683,2091155,7065,4381,33.71814946036517,0.06
530727,2778642,7065,4381,33.22104385990231,0.4
504248,1497858,7065,4381,34.04467488204108,0.42
533405,2974137,1943,545,129.92427416898374,0.22
494482,1147735,1943,545,63.12584567695008,0.78
639732,2816639,545,3607,6.413182196823401,1.0
685243,1072931,1944,2787,9208.99188653364,1.0
619432,2267683,2742,1776,1964.8977795934393,1.0
582692,1219954,7017,1944,10679.939144877495,0.17647058823529413
582285,1219337,7017,1944,10136.017714265856,0.8235294117647058
478513,186894,17843,545,15.195112325226034,0.32
530827,2813456,17843,545,12.981411328999751,0.68
538244,1036,7068,4381,10.781004686226781,0.02
558983,558806,7068,4381,9.308871338171055,0.02
561359,653098,7068,4381,9.443581789792022,0.02
567970,909690,7068,4381,30.87057296587355,0.02
567975,911992,7068,4381,9.381601764655134,0.02
591788,1500606,7068,4381,9.365247348517443,0.02
623859,2440807,7068,4381,31.347619970559613,0.14
585198,1275971,7068,4381,28.32359779730057,0.36
621968,2396713,7068,4381,10.212057161893892,0.38
589200,1440795,17309,7065,55.42864440959505,0.28
642120,2873082,17309,7065,27.714349739720994,0.72
558973,556659,4381,7065,32.28146211506967,0.14893617021276595
554985,505574,17295,7065,1.316992052115845,0.851063829787234
562415,737528,7061,5966,437.1901294358733,0.28
610998,1998175,7061,5966,320.8778824283055,0.72
538259,4057,3615,3925,1.6941024054085219,0.02
538263,4224,3615,3925,2.3831105662196728,0.02
545018,181346,3615,3925,2.067343057538033,0.02
553722,458163,5966,3615,3.546566064456838,0.02
558980,557860,3615,3925,0.8406011372161886,0.02
562367,734440,3615,3925,181.18254716219627,0.02
565664,841146,3615,3925,178.70346612951957,0.02
588005,1335854,3615,3925,398.9529044439622,0.12
587952,1334169,3615,3925,524.4306816271162,0.34
614940,2091835,3615,3925,389.09823462834026,0.4
619489,2290697,3607,3159,8.287699472434584,1.0
599267,1701832,3159,11490,48.63858674968049,0.18
645224,2987105,3159,11490,48.6056911195989,0.82
601565,1783264,11490,1944,19.176187818008913,1.0
543657,177749,1944,2073,7357.468069503027,0.3333333333333333
583597,1243958,1944,2073,7356.413182278381,0.6666666666666666
611068,2000256,2073,25642,255.62873611954788,0.3333333333333333
589954,1473259,2073,25642,218.95946848323305,0.6666666666666666
604140,1862734,2778,3755,269.2947685988415,1.0
638624,2810751,3755,3722,129.785427421025,1.0
755739,2583449,3722,3099,765.8119575302951,0.12
694899,1253556,3722,3099,1412.0324133757722,0.88
585328,1278303,3099,3099,22.66168310202622,1.0
618226,2204929,3099,2662,13081.868239691488,1.0
644137,2950099,2662,26084,644.6411078950374,1.0
539114,41862,3572,7026,4797.092911326061,0.3
603053,1857238,3572,7026,2641.7957122307907,0.7
634774,2728189,17843,1943,195.46917188941256,0.4444444444444444
591737,1497830,17843,1943,78.40931605155471,0.5555555555555556
561356,653094,7075,7072,8.505376157452176,0.36
591785,1499777,7075,7072,8.737612895586201,0.64
538255,3732,7072,7068,14.530648986800603,0.02
560265,639348,7072,7068,16.706415609768964,0.02
562356,734110,7072,7068,15.617595607644521,0.02
567984,912079,7072,7068,16.992077576233225,0.02
568011,933675,7072,7068,15.964971808137483,0.02
568030,937144,7073,7072,1.8097282636341019,0.02
641637,2842256,7072,7068,38.643238575203526,0.02
641826,2844388,7072,7068,15.15019311729351,0.02
637420,2761107,7072,7068,15.148818030739669,0.04
637403,2760939,7072,7068,15.064712370221253,0.22
634115,2719785,7072,7068,15.743651535130862,0.58
766655,2778529,17309,7061,52.72661525877815,0.47368421052631576
766369,2774569,17309,7061,117.91948486108328,0.5263157894736842
641681,2842400,5966,27603,7.18750351949865,1.0
524906,2469268,27603,7064,663.8001095856098,1.0
504256,1498033,17295,7068,17.447605483896773,0.4
495793,1219626,17295,7068,17.34729298648835,0.6
585338,1282445,1943,3607,129.33739512703823,0.32
572339,1078213,1943,3607,61.22619564592886,0.68
623844,2440635,1944,4044,6275.9534824133625,0.42857142857142855
581565,1219148,1944,4044,12564.777526685451,0.5714285714285714
478504,177858,5744,5744,2.649917875482121,1.0
513569,1939555,5744,2787,1653.086782554481,1.0
615484,2104543,2787,1944,8793.346916132316,0.24
611637,2000645,2787,1944,8232.019870057498,0.76
638382,2779231,17311,7064,40.69327410301518,0.38461538461538464
591747,1498180,17311,7064,39.55670291712048,0.6153846153846154
543709,177873,7064,6003,31.759048964919693,1.0
609763,1957768,6003,5966,340.89871385487845,0.32
609640,1957225,6003,5966,193.58455246887922,0.68
610915,1984620,7084,7082,28.78711858507109,1.0
586086,1288496,7080,3925,253.8847700260954,1.0
543712,177896,27603,7064,218.72684495680863,0.23333333333333334
582496,1219662,7064,17311,40.10678513269056,0.7666666666666667
577961,1139595,1944,4451,13143.230339289536,0.45454545454545453
544102,179612,1944,4451,12377.58660842769,0.5454545454545454
642879,2906729,4451,28648,77.00281454702909,1.0
569166,1025760,4044,2414,478.99336578337034,0.4
610904,1980770,4044,2414,179.60696333492018,0.6
635206,2736392,2414,7026,722.8638565144412,1.0
623071,2420595,2099,1730,792.5026744743317,1.0
623214,2421322,1730,2142,189.28688311199664,1.0
542616,158352,1730,2143,176.53313387821146,1.0
642841,2882663,1594,7017,756.5090694156268,1.0
570971,1073196,1944,545,70.87562088065998,0.42
615739,2131431,1944,545,70.0619809220825,0.58
588039,1336268,27603,5966,5.65601287628149,1.0
609726,1957279,4591,7048,542.6078989898627,1.0
586140,1290480,3446,7083,510.85781145440706,0.4583333333333333
646898,3024925,3446,7083,329.50792633457485,0.5416666666666666
638272,2774543,5966,7061,411.8392958088857,0.42
591480,1493704,5966,7061,590.118283218408,0.58
543735,177994,7061,7068,67.95340473292929,0.05
588035,1336110,7061,7068,67.69967409230878,0.95
643729,2941487,4044,7026,2060.7099119125733,1.0
569439,1027209,1778,2142,48.57055975312404,1.0
551153,261049,2142,1594,729.7843182610867,0.16
556272,522157,1594,2013,1322.6774155246665,0.84
600260,1724732,2013,1594,787.4445734640651,1.0
590018,1477994,2143,3228,540.9094930056468,1.0
552311,391252,1342,1341,16.509791535710832,0.3076923076923077
610811,1977962,1341,4044,977.167724224268,0.6923076923076923
538398,14595,4044,1594,2506.635848270352,0.2
616697,2159592,4044,1594,2485.1878586703488,0.8
634036,2698641,1595,1595,10.832585803367035,1.0
585030,1259781,2592,4044,349.653147694338,1.0
618457,2225038,4044,851,952.2543732853597,0.2857142857142857
641543,2835779,4044,851,1987.5929773083699,0.7142857142857143
562322,700445,1994,7092,195.2051055520947,0.5
588112,1353163,1994,7092,154.20179015225668,0.5
592201,1526541,7092,7092,2.9221753023034522,1.0
619485,2278026,7092,1944,118.67345010463778,1.0
606870,1888984,27373,26469,1755.8273963056827,1.0
648715,3045990,16496,25642,1471.9234097852666,1.0
644799,2979898,2866,1966,279.7859968117411,1.0
549920,196482,1966,2217,9.166688592683146,1.0
551446,312892,2217,1966,32.77444135633095,0.022222222222222223
551549,334370,2217,1966,9.97502139906071,0.022222222222222223
553513,441515,2217,1966,15.630732181203559,0.022222222222222223
567992,917170,2217,1966,11.771981287829304,0.022222222222222223
648849,3067446,2217,1966,30.77665925937324,0.022222222222222223
580479,1196349,2217,1966,12.117269223781141,0.13333333333333333
567987,917113,2217,1966,9.136473516145864,0.3333333333333333
601992,1788588,2217,1966,15.495119351775726,0.4222222222222222
623217,2423755,1966,1966,6.843400444287373,1.0
632988,2612105,1966,2110,4408.198180698707,1.0
587696,1303870,2110,1463,9555.625813269096,1.0
643491,2928143,6861,3434,4530.5369812136205,0.4444444444444444
567138,887225,6861,3434,6744.48074453932,0.5555555555555556
545003,181200,7068,5966,536.19942548346,1.0
638300,2775111,3615,4425,90.40619946784568,1.0
594454,1576290,4425,3541,124.3139068007869,1.0
614851,2090946,3541,3615,207.30070546385636,0.12
589676,1462638,3541,3615,208.80558799499406,0.88
588438,1370137,27603,7065,248.12555268793918,1.0
601036,1764165,3398,2110,1160.1700904571944,0.5
648914,3068871,3398,2110,944.2005668215116,0.5
554981,505250,545,545,11.277440274067063,1.0
641969,2855833,7068,17295,20.816041100185803,0.3
641689,2842428,7068,17295,18.56211910700503,0.7
569061,1025491,17295,7065,25.469940804018044,0.34
641778,2842541,17295,7065,25.60638575551534,0.66
558976,557847,7068,7065,42.23887878913129,0.18
621170,2361743,7065,7064,3.2446859959715506,0.82
642112,2872596,17287,5966,217.25926887260368,0.38636363636363635
592180,1519005,17287,5966,556.9662361175465,0.6136363636363636
607263,1907308,4425,2810,117.3984181547399,1.0
607509,1948529,4591,7082,199.70264822005413,0.32
607149,1905080,4591,7082,273.751779599159,0.68
562359,734298,17295,4381,7.79622786041342,0.36
638286,2774661,17295,4381,7.877749343485167,0.64
642062,2855947,4381,7068,9.575428212408875,1.0
612366,2028476,3189,16689,10.560138821379661,1.0
539236,72878,16689,3189,11.701499060519598,1.0
1087084,1276804,3189,3189,18.089333332645566,1.0
623188,2420725,842,7071,1017.5153109718322,1.0
732026,1981144,2564,2787,3833.0868959336085,0.48484848484848486
763297,2739213,2564,2787,3650.211252095447,0.5151515151515151
545808,183424,2495,3769,11172.416508943905,1.0
710725,1541124,3769,2110,6086.6567876520985,1.0
601313,1777186,2110,4646,6130.188488350201,0.4666666666666667
633504,2646079,2110,4646,2341.867211832512,0.5333333333333333
601460,1777187,4646,4606,54.62079443696564,1.0
638850,2814417,2866,1944,8485.804160323198,0.16
639682,2816459,2866,1944,7302.533715317915,0.84
578177,1147124,7068,2993,598.4688931115624,1.0
610965,1998135,2993,5966,56.39757714609891,0.48
587972,1334377,2993,5966,60.55969117660892,0.52
614889,2091729,5966,3925,620.4190618131236,0.22
623265,2437803,5966,3925,522.6293149684332,0.78
606377,1882057,7061,17311,61.53505748007856,1.0
735771,2091519,1943,1944,259.3230417104219,0.42
709164,1498194,1943,1944,266.6931248410427,0.58
628496,2523642,1944,7101,8560.930614421453,1.0
709214,1500547,1944,3607,162.81650528144775,0.28
736734,2131344,1944,3607,72.39880850671513,0.72
562370,734835,17311,4381,5.65773144228534,0.14
584968,1259299,4381,17295,9.314222221139898,0.86
611797,2002408,7064,5966,400.38201301471554,0.42
606356,1881291,7064,5966,497.1294218264499,0.58
560256,639269,3615,3712,140.66580995621146,1.0
637010,2748571,3712,3925,197.10901809411888,0.32
607582,1950898,3712,3925,97.91645804332886,0.68
569305,1026513,4591,2775,460.7775682589402,0.2857142857142857
607218,1905400,4591,2775,1004.7650322504434,0.7142857142857143
543763,179535,2775,3446,93.34296082254741,0.42857142857142855
641799,2842551,2775,3446,93.5582658479268,0.5714285714285714
643862,2946479,3446,2814,406.3766754568223,1.0
538248,3175,2814,7085,1.649048079531422,0.02
538252,3506,2814,7085,1.3022278090502015,0.02
622972,2408166,7085,1991,627.0822845300856,0.46
638357,2778968,7085,1991,544.7219703029702,0.5
613083,2041200,7082,4591,202.81437324681693,1.0
610947,1997776,5966,7064,554.6873071726706,0.12
582480,1219661,5966,7064,571.6800404131433,0.42
591520,1493802,5966,7064,510.82108411423667,0.46
561362,653118,17287,7064,8.85491002814779,0.025
560283,639393,7064,7068,45.65247240532187,0.05
588025,1336020,7064,7068,46.06179642859258,0.45
568027,937113,7064,7068,45.60395758458766,0.475
560985,642550,1944,3755,8320.219926533788,0.23076923076923078
635689,2742992,1944,3755,8542.355638977708,0.7692307692307693
669223,334170,3755,3099,1954.132024741196,1.0
772950,2873562,3099,2091,12447.687104443736,1.0
625249,2485813,2091,2866,1152.82961347094,1.0
589191,1438482,25642,27663,45.31382001798564,1.0
618314,2210447,18648,18649,18.94387407986474,1.0
633008,2615288,1957,18648,26.339463748849145,1.0
538534,18892,18648,2866,295.4405156883776,0.45454545454545453
539197,47393,18648,2866,293.77507814804125,0.5454545454545454
570902,1058257,25642,1944,7436.1404410768455,0.22727272727272727
639293,2814430,25642,1944,7446.932193786359,0.7727272727272727
600284,1744250,3607,1943,141.1909699968941,0.32
616891,2164746,3607,1943,64.12586358607034,0.68
709680,1519011,5966,2993,30.73863909427461,1.0
583202,1219961,2993,7068,289.10847177149674,1.0
551341,280460,842,2787,4650.617302759189,0.3
580670,1212478,842,2787,3810.9020659600164,0.7
559773,604554,2787,6776,8957.325256583237,0.3333333333333333
604061,1861894,2787,6776,3193.4941355594583,0.6666666666666666
568002,921226,6776,26824,20.762740869665556,0.26
619260,2262379,6776,26824,22.767834880375908,0.74
628062,2513956,29722,3189,8412.041958498154,1.0
553726,462416,3189,1594,1612.7508774989706,1.0
588309,1367946,3443,2177,1306.5074312005308,0.42857142857142855
538934,33568,3443,2177,448.53740592036394,0.5714285714285714
682786,951354,11640,2644,289.28458550635577,1.0
610829,1979387,2993,3615,95.9212356243194,1.0
562565,737999,4727,3658,527.8854456726021,0.2692307692307692
610636,1959538,4727,3658,829.993576410285,0.7307692307692307
641630,2840705,3658,7080,335.4438364011755,1.0
641960,2855137,1991,7085,223.76880442848687,0.36
611745,2001842,1991,7085,657.4114203203192,0.64
545078,181352,3615,7068,812.1037711148601,1.0
562363,734303,7073,165,5.747643640473914,0.14
611820,2003151,7073,165,7.301996172548986,0.24
614802,2090042,7073,165,7.195613915448776,0.62
616608,2147566,4605,1944,205.16696487006755,0.3888888888888889
585360,1282632,4605,1944,232.73296565889873,0.6111111111111112
544514,181121,1944,3787,9332.934682490759,0.25925925925925924
648416,3030622,1944,3787,7893.286734764733,0.7407407407407407
569426,1026770,3787,2866,926.0322517440743,0.14285714285714285
641750,2842452,3787,2866,932.6439933537392,0.8571428571428571
591697,1496858,842,2188,2499.927682104373,0.5
618604,2228822,842,2188,1435.8322005368632,0.5
550101,206126,3366,2866,858.3967904659564,0.1875
632759,2608825,3366,2866,620.4890488801277,0.8125
589919,1472978,1944,1943,239.75443625795054,1.0
561347,652847,3615,3541,205.6938468787006,0.18
587926,1334047,3615,3541,207.2974626572474,0.82
587892,1334038,7083,3925,262.26003416527584,1.0
544978,181158,5966,7068,267.0553335485796,0.4666666666666667
619254,2261777,5966,7068,270.18239497597705,0.5333333333333333
781701,3025270,3607,17850,48.12904135494935,0.375
752104,2441364,3607,17850,48.23157187224083,0.625
647356,3029099,1944,2745,10011.810941530113,0.46153846153846156
621603,2361834,1944,2745,10200.954373489087,0.5384615384615384
553399,427100,2745,2787,414.2358772245548,1.0
647945,3029119,2787,29721,3149.274899751953,1.0
553291,425230,2785,29721,56.08149413977057,0.02
553297,425470,2785,29721,57.998572009118654,0.02
562291,693123,2785,29721,58.29517874300169,0.02
562294,693389,2785,29721,57.499897787994854,0.02
562297,693460,2785,29721,53.63284660006869,0.02
562300,693497,2785,29721,57.873229702648985,0.02
562921,760560,2785,29721,50.96416359942555,0.02
577321,1128917,2785,29721,52.53000921900986,0.02
577324,1129246,2785,29721,50.90081359873658,0.02
577327,1129269,2785,29721,51.96903037225186,0.02
577330,1129325,2785,29721,54.75734750212949,0.02
625260,2487672,2785,29721,59.15066480469156,0.02
553294,425459,2785,29721,51.219972686308424,0.04
553288,424966,2785,29721,58.165430083366275,0.1
553285,424964,2785,29721,59.84282516033615,0.26
638393,2792891,2785,29721,64.16350212042677,0.36
625123,2484334,2815,16494,2978.5537874361426,1.0
562347,733549,16494,16503,18.41175629619392,0.3023255813953488
569454,1040181,16494,16503,18.247804603805633,0.6976744186046512
600276,1737900,27663,25642,43.94259553427614,0.38
589049,1414984,27663,25642,42.138144624736974,0.62
621176,2361810,1943,7073,15.114882131480664,0.42105263157894735
623277,2439011,1943,7073,55.891032391840696,0.5789473684210527
591778,1499026,3892,7082,250.16864339342965,1.0
545014,181219,7073,1943,15.056663665794249,1.0
614621,2071740,1944,15191,9131.363928614266,0.42857142857142855
632494,2594931,1944,15191,8400.28030116771,0.5714285714285714
1156386,1500972,3269,17340,1365.1444872104194,1.0
572486,1090597,17340,2682,817.6882099939463,0.22
648844,3061884,17340,2682,476.85835382862103,0.78
824932,1207623,6823,28047,41.767082887404506,1.0
564165,791200,28047,23956,103.23007294774807,1.0
569446,1039869,23956,23956,13.320755633347945,1.0
617210,2186730,23956,3524,70.06692888506889,0.34
618335,2219779,23956,3524,148.60722335452633,0.66
539239,73909,23966,3524,20.06855383751663,0.08
568192,956227,3524,4060,6.494261394328207,0.16
608049,1955719,3524,4060,7.150125709992739,0.76
568559,998596,4060,2743,47.212932425513586,0.3
606609,1888225,4060,2743,44.36755999446439,0.7
559131,599870,23941,2743,44.849461112816726,0.18
635111,2735432,2743,11938,22.687271876087785,0.82
538937,35314,2728,23979,41.89751791944571,0.02
545182,181529,2728,23979,41.32756025497185,0.02
554969,498801,2728,23979,41.57410339981297,0.02
559147,603701,2728,23979,40.99844031619498,0.02
562338,708683,2728,23979,41.837385567457,0.02
562918,759186,2728,23979,41.53844998283744,0.02
624589,2451561,2728,23979,41.13174285729202,0.02
541176,123156,2728,23979,42.26813500151398,0.14
551441,293515,2728,23979,42.84579801662873,0.26
621161,2348676,2728,23979,43.44518027529302,0.46
585333,1280838,23979,3996,17.6657466448448,1.0
643026,2917747,3996,23939,74.82071768183394,1.0
634067,2705078,23939,23956,83.64848685387311,1.0
574880,1101893,26469,26469,14.784581672611154,1.0
627198,2509813,26469,3686,21.662824426146106,1.0
601988,1783738,3686,842,4425.258651009538,1.0
592061,1502785,1594,2787,3510.7817106529146,0.42
619717,2291988,1594,2787,3836.776281406307,0.58
577268,1116822,2787,3628,10444.420199848211,1.0
681636,878998,3628,3336,515.3636746795748,0.2
691347,1193403,3628,3336,452.79829408054377,0.8
574882,1103846,6874,3097,0.8640928905772752,0.08
550150,221320,6874,3097,15.917207163089781,0.92
670922,383492,3097,28291,4484.3547973922905,0.2916666666666667
723739,1757269,3097,28291,4080.0144577698065,0.7083333333333334
644747,2965542,3161,28291,96.67536019773964,0.22
585185,1275891,3161,28291,45.31215305338142,0.78
755655,2570031,7144,3769,6368.392724629593,1.0
569068,1025616,3769,3769,14.124373835808198,1.0
599908,1717743,3769,4646,13385.685168547958,0.4166666666666667
558283,555031,3769,4646,12211.830252083606,0.5833333333333334
608045,1954854,3350,2190,36.3521144571574,0.2727272727272727
588448,1374585,3350,2190,22.89868684171651,0.7272727272727273
602518,1839477,3350,28648,5697.020187111432,1.0
602087,1799348,4044,842,1641.99038042312,1.0
624373,2441432,842,1944,14947.593658444785,0.3
584437,1258036,842,1944,9998.811419166559,0.7
611727,2001772,7068,3615,821.7799340549553,0.2
641821,2844248,7068,3615,286.5156854388324,0.8
545041,181351,5956,3615,392.1772277059987,1.0
628170,2523460,4605,3159,39.72835282085734,0.4
634767,2727605,4605,3159,39.50982423428872,0.6
637393,2757994,1944,26427,4659.851780579853,0.4
642450,2874880,1944,26427,8510.229747957495,0.6
541840,155373,26427,2778,10.78053838697138,1.0
542022,155438,2778,3099,1162.353165290588,1.0
621962,2396645,17311,2993,284.01313261118503,1.0
606415,1882216,3615,17311,794.3865489379184,0.14285714285714285
634156,2720762,3615,17311,283.3031384357363,0.8571428571428571
633957,2680557,1944,14992,8249.458272201238,0.125
635090,2729081,1944,14992,2905.4477726775785,0.875
702723,1399828,14992,2137,12.120717417410791,0.2653061224489796
694610,1247807,14992,2137,13.71737399320521,0.7346938775510204
857087,2055463,2142,3733,141.32666604989151,1.0
545172,181406,3733,16608,526.9751129343997,0.16666666666666666
641850,2849095,3733,16608,681.0877486472906,0.8333333333333334
551914,353205,2181,3443,810.9962392028028,0.5
569512,1044100,2181,3443,797.893113942739,0.5
633201,2625311,3443,2175,531.4797772371497,1.0
585809,1282709,1594,1944,13511.134046212692,1.0
682059,898235,1944,4605,207.69841750474927,0.2857142857142857
707483,1463524,1944,4605,104.20595006391764,0.7142857142857143
642932,2911132,4591,3446,872.2637036121536,0.08
642058,2855894,4591,3446,532.071196221971,0.92
646787,3024691,3446,7084,356.22836833561075,0.26666666666666666
646837,3024897,3446,7084,603.814696178898,0.7333333333333333
596635,1605008,2814,3925,291.91011686834725,0.35
596687,1605224,2814,3925,564.0926968869433,0.65
545179,181438,1943,17843,76.58205085521985,1.0
644738,2957267,17843,1944,57.12312637967546,0.28
638308,2775160,17843,1944,57.16249128742906,0.72
673207,528373,44800,3711,1114.962357877178,0.12121212121212122
673327,528433,44800,3711,1464.9222991733318,0.8787878787878788
634717,2724937,3711,7026,3070.471893505779,1.0
668859,298440,2091,7026,1482.1582924034612,0.12
740938,2182528,7026,1761,115.78833132637887,0.88
638323,2776884,3026,842,264.79689669638356,1.0
580494,1201884,1721,1594,71.90797465266947,1.0
614006,2060195,3572,16741,593.3641146812669,0.2
613906,2060176,3572,16741,1477.191780113796,0.8
546449,186687,16741,16741,1.1440523650962853,1.0
664468,230274,16740,16740,1.3332093966099388,1.0
645547,3000797,3711,3921,538.1576886672085,1.0
604660,1862925,1944,7067,1155.4280864868877,0.3793103448275862
567568,898007,1944,7067,1105.7264174506877,0.6206896551724138
592142,1510174,7067,1993,7.24353752372018,1.0
663516,186853,7067,1993,2.531827497246889,0.02
682040,897955,7067,1993,1279.883097211879,0.02
682044,898221,1944,1993,8.500943403173828,0.02
712513,1566569,1993,2654,3579.7042864026153,0.3
707885,1472512,1993,2654,1551.6010676507808,0.64
607345,1925411,2654,3301,1839.1023470494542,1.0
547004,186740,3301,28291,4513.836091216949,0.5
567282,897990,3301,28291,4636.181210410948,0.5
567674,898018,3161,2654,2384.1452288311903,1.0
542571,156052,2654,1944,4593.8836758461,0.25
546748,186719,2654,1944,5485.97259637593,0.75
781705,3026988,3607,17843,14.874052645660493,1.0
640756,2824902,1944,1993,1924.1998301675144,1.0
634026,2681027,1993,7067,4.644675065672585,0.24
628554,2527698,1993,7067,6.734695690838171,0.76
547183,186745,28291,2654,2876.1715057563506,0.21739130434782608
594069,1566544,28291,2654,1640.203349036991,0.782608695652174
707946,1479535,2654,2654,30.751370518111603,1.0
604319,1862748,2654,28291,2633.0617670180536,1.0
562210,677951,3161,7144,482.2618265584657,0.02
562331,706590,28291,7144,446.0450102442344,0.02
